PlayerKey,GameID,PlayKey,RosterPosition,PlayerDay,PlayerGame,StadiumType,FieldType,Temperature,Weather,PlayType,PlayerGamePlay,Position,PositionGroup
26624,26624-31,26624-31-25,Quarterback,473,31,Outdoor,Synthetic,40,Clear and cold,Rush,25,QB,QB
26624,26624-31,26624-31-26,Quarterback,473,31,Outdoor,Synthetic,40,Clear and cold,Rush,26,QB,QB
26624,26624-31,26624-31-27,Quarterback,473,31,Outdoor,Synthetic,40,Clear and cold,Pass,27,QB,QB
26624,26624-31,26624-31-28,Quarterback,473,31,Outdoor,Synthetic,40,Clear and cold,Rush,28,QB,QB
26624,26624-31,26624-31-29,Quarterback,473,31,Outdoor,Synthetic,40,Clear and cold,Rush,29,QB,QB
26624,26624-31,26624-31-30,Quarterback,473,31,Outdoor,Synthetic,40,Clear and cold,Pass,30,QB,QB
26624,26624-31,26624-31-31,Quarterback,473,31,Outdoor,Synthetic,40,Clear and cold,Rush,31,QB,QB
26624,26624-31,26624-31-32,Quarterback,473,31,Outdoor,Synthetic,40,Clear and cold,Rush,32,QB,QB
26624,26624-31,26624-31-33,Quarterback,473,31,Outdoor,Synthetic,40,Clear and cold,Pass,33,QB,QB
26624,26624-31,26624-31-34,Quarterback,473,31,Outdoor,Synthetic,40,Clear and cold,Pass,34,QB,QB
26624,26624-31,26624-31-35,Quarterback,473,31,Outdoor,Synthetic,40,Clear and cold,Pass,35,QB,QB
26624,26624-31,26624-31-36,Quarterback,473,31,Outdoor,Synthetic,40,Clear and cold,Rush,36,QB,QB
26624,26624-31,26624-31-37,Quarterback,473,31,Outdoor,Synthetic,40,Clear and cold,Rush,37,QB,QB
26624,26624-31,26624-31-38,Quarterback,473,31,Outdoor,Synthetic,40,Clear and cold,Rush,38,QB,QB
26624,26624-31,26624-31-39,Quarterback,473,31,Outdoor,Synthetic,40,Clear and cold,Pass,39,QB,QB
26624,26624-31,26624-31-40,Quarterback,473,31,Outdoor,Synthetic,40,Clear and cold,Pass,40,QB,QB
26624,26624-31,26624-31-41,Quarterback,473,31,Outdoor,Synthetic,40,Clear and cold,Rush,41,QB,QB
26624,26624-31,26624-31-42,Quarterback,473,31,Outdoor,Synthetic,40,Clear and cold,Rush,42,QB,QB
26624,26624-31,26624-31-43,Quarterback,473,31,Outdoor,Synthetic,40,Clear and cold,Rush,43,QB,QB
26624,26624-31,26624-31-44,Quarterback,473,31,Outdoor,Synthetic,40,Clear and cold,Rush,44,QB,QB
26624,26624-31,26624-31-45,Quarterback,473,31,Outdoor,Synthetic,40,Clear and cold,Pass,45,QB,QB
26624,26624-31,26624-31-46,Quarterback,473,31,Outdoor,Synthetic,40,Clear and cold,Rush,46,QB,QB
26624,26624-31,26624-31-47,Quarterback,473,31,Outdoor,Synthetic,40,Clear and cold,Rush,47,QB,QB
26624,26624-31,26624-31-48,Quarterback,473,31,Outdoor,Synthetic,40,Clear and cold,Pass,48,QB,QB
26624,26624-31,26624-31-49,Quarterback,473,31,Outdoor,Synthetic,40,Clear and cold,Pass,49,QB,QB
26624,26624-31,26624-31-50,Quarterback,473,31,Outdoor,Synthetic,40,Clear and cold,Rush,50,QB,QB
26624,26624-31,26624-31-51,Quarterback,473,31,Outdoor,Synthetic,40,Clear and cold,Rush,51,QB,QB
26624,26624-31,26624-31-52,Quarterback,473,31,Outdoor,Synthetic,40,Clear and cold,Rush,52,QB,QB
26624,26624-31,26624-31-53,Quarterback,473,31,Outdoor,Synthetic,40,Clear and cold,Pass,53,QB,QB
26624,26624-31,26624-31-54,Quarterback,473,31,Outdoor,Synthetic,40,Clear and cold,Pass,54,QB,QB
26624,26624-31,26624-31-55,Quarterback,473,31,Outdoor,Synthetic,40,Clear and cold,Rush,55,QB,QB
26624,26624-31,26624-31-56,Quarterback,473,31,Outdoor,Synthetic,40,Clear and cold,Pass,56,QB,QB
26624,26624-31,26624-31-57,Quarterback,473,31,Outdoor,Synthetic,40,Clear and cold,Rush,57,QB,QB
26624,26624-31,26624-31-58,Quarterback,473,31,Outdoor,Synthetic,40,Clear and cold,Pass,58,QB,QB
26624,26624-31,26624-31-59,Quarterback,473,31,Outdoor,Synthetic,40,Clear and cold,Rush,59,QB,QB
26624,26624-31,26624-31-60,Quarterback,473,31,Outdoor,Synthetic,40,Clear and cold,Pass,60,QB,QB
26624,26624-31,26624-31-61,Quarterback,473,31,Outdoor,Synthetic,40,Clear and cold,Pass,61,QB,QB
26624,26624-31,26624-31-62,Quarterback,473,31,Outdoor,Synthetic,40,Clear and cold,Rush,62,QB,QB
26624,26624-31,26624-31-63,Quarterback,473,31,Outdoor,Synthetic,40,Clear and cold,Rush,63,QB,QB
26624,26624-31,26624-31-64,Quarterback,473,31,Outdoor,Synthetic,40,Clear and cold,Rush,64,QB,QB
26624,26624-31,26624-31-65,Quarterback,473,31,Outdoor,Synthetic,40,Clear and cold,Rush,65,QB,QB
26624,26624-31,26624-31-66,Quarterback,473,31,Outdoor,Synthetic,40,Clear and cold,Rush,66,QB,QB
26624,26624-32,26624-32-1,Quarterback,480,32,Outdoor,Synthetic,33,Sunny and cold,Rush,1,QB,QB
26624,26624-32,26624-32-2,Quarterback,480,32,Outdoor,Synthetic,33,Sunny and cold,Rush,2,QB,QB
26624,26624-32,26624-32-3,Quarterback,480,32,Outdoor,Synthetic,33,Sunny and cold,Rush,3,QB,QB
26624,26624-32,26624-32-4,Quarterback,480,32,Outdoor,Synthetic,33,Sunny and cold,Pass,4,QB,QB
26624,26624-32,26624-32-5,Quarterback,480,32,Outdoor,Synthetic,33,Sunny and cold,Rush,5,QB,QB
26624,26624-32,26624-32-6,Quarterback,480,32,Outdoor,Synthetic,33,Sunny and cold,Pass,6,QB,QB
26624,26624-32,26624-32-7,Quarterback,480,32,Outdoor,Synthetic,33,Sunny and cold,Pass,7,QB,QB
26624,26624-32,26624-32-8,Quarterback,480,32,Outdoor,Synthetic,33,Sunny and cold,Pass,8,QB,QB
26624,26624-32,26624-32-9,Quarterback,480,32,Outdoor,Synthetic,33,Sunny and cold,Rush,9,QB,QB
26624,26624-32,26624-32-10,Quarterback,480,32,Outdoor,Synthetic,33,Sunny and cold,Pass,10,QB,QB
26624,26624-32,26624-32-11,Quarterback,480,32,Outdoor,Synthetic,33,Sunny and cold,Pass,11,QB,QB
26624,26624-32,26624-32-12,Quarterback,480,32,Outdoor,Synthetic,33,Sunny and cold,Rush,12,QB,QB
26624,26624-32,26624-32-13,Quarterback,480,32,Outdoor,Synthetic,33,Sunny and cold,Rush,13,QB,QB
26624,26624-32,26624-32-14,Quarterback,480,32,Outdoor,Synthetic,33,Sunny and cold,Pass,14,QB,QB
26624,26624-32,26624-32-15,Quarterback,480,32,Outdoor,Synthetic,33,Sunny and cold,Pass,15,QB,QB
26624,26624-32,26624-32-16,Quarterback,480,32,Outdoor,Synthetic,33,Sunny and cold,Pass,16,QB,QB
26624,26624-32,26624-32-17,Quarterback,480,32,Outdoor,Synthetic,33,Sunny and cold,Pass,17,QB,QB
26624,26624-32,26624-32-18,Quarterback,480,32,Outdoor,Synthetic,33,Sunny and cold,Pass,18,QB,QB
26624,26624-32,26624-32-19,Quarterback,480,32,Outdoor,Synthetic,33,Sunny and cold,Pass,19,QB,QB
26624,26624-32,26624-32-20,Quarterback,480,32,Outdoor,Synthetic,33,Sunny and cold,Pass,20,QB,QB
26624,26624-32,26624-32-21,Quarterback,480,32,Outdoor,Synthetic,33,Sunny and cold,Pass,21,QB,QB
26624,26624-32,26624-32-22,Quarterback,480,32,Outdoor,Synthetic,33,Sunny and cold,Rush,22,QB,QB
26624,26624-32,26624-32-23,Quarterback,480,32,Outdoor,Synthetic,33,Sunny and cold,Pass,23,QB,QB
26624,26624-32,26624-32-24,Quarterback,480,32,Outdoor,Synthetic,33,Sunny and cold,Pass,24,QB,QB
26624,26624-32,26624-32-25,Quarterback,480,32,Outdoor,Synthetic,33,Sunny and cold,Rush,25,QB,QB
26624,26624-32,26624-32-26,Quarterback,480,32,Outdoor,Synthetic,33,Sunny and cold,Pass,26,QB,QB
26624,26624-32,26624-32-27,Quarterback,480,32,Outdoor,Synthetic,33,Sunny and cold,Pass,27,QB,QB
26624,26624-32,26624-32-28,Quarterback,480,32,Outdoor,Synthetic,33,Sunny and cold,Rush,28,QB,QB
26624,26624-32,26624-32-29,Quarterback,480,32,Outdoor,Synthetic,33,Sunny and cold,Pass,29,QB,QB
26624,26624-32,26624-32-30,Quarterback,480,32,Outdoor,Synthetic,33,Sunny and cold,Pass,30,QB,QB
26624,26624-32,26624-32-31,Quarterback,480,32,Outdoor,Synthetic,33,Sunny and cold,Pass,31,QB,QB
26624,26624-32,26624-32-32,Quarterback,480,32,Outdoor,Synthetic,33,Sunny and cold,Rush,32,QB,QB
26624,26624-32,26624-32-33,Quarterback,480,32,Outdoor,Synthetic,33,Sunny and cold,Pass,33,QB,QB
26624,26624-32,26624-32-34,Quarterback,480,32,Outdoor,Synthetic,33,Sunny and cold,Rush,34,QB,QB
26624,26624-32,26624-32-35,Quarterback,480,32,Outdoor,Synthetic,33,Sunny and cold,Rush,35,QB,QB
26624,26624-32,26624-32-36,Quarterback,480,32,Outdoor,Synthetic,33,Sunny and cold,Pass,36,QB,QB
26624,26624-32,26624-32-37,Quarterback,480,32,Outdoor,Synthetic,33,Sunny and cold,Rush,37,QB,QB
26624,26624-32,26624-32-38,Quarterback,480,32,Outdoor,Synthetic,33,Sunny and cold,Rush,38,QB,QB
26624,26624-32,26624-32-39,Quarterback,480,32,Outdoor,Synthetic,33,Sunny and cold,Pass,39,QB,QB
26624,26624-32,26624-32-40,Quarterback,480,32,Outdoor,Synthetic,33,Sunny and cold,Pass,40,QB,QB
26624,26624-32,26624-32-41,Quarterback,480,32,Outdoor,Synthetic,33,Sunny and cold,Pass,41,QB,QB
26624,26624-32,26624-32-42,Quarterback,480,32,Outdoor,Synthetic,33,Sunny and cold,Pass,42,QB,QB
26624,26624-32,26624-32-43,Quarterback,480,32,Outdoor,Synthetic,33,Sunny and cold,Rush,43,QB,QB
26624,26624-32,26624-32-44,Quarterback,480,32,Outdoor,Synthetic,33,Sunny and cold,Pass,44,QB,QB
26624,26624-32,26624-32-45,Quarterback,480,32,Outdoor,Synthetic,33,Sunny and cold,Rush,45,QB,QB
26624,26624-32,26624-32-46,Quarterback,480,32,Outdoor,Synthetic,33,Sunny and cold,Rush,46,QB,QB
26624,26624-32,26624-32-47,Quarterback,480,32,Outdoor,Synthetic,33,Sunny and cold,Rush,47,QB,QB
26624,26624-32,26624-32-48,Quarterback,480,32,Outdoor,Synthetic,33,Sunny and cold,Rush,48,QB,QB
26624,26624-32,26624-32-49,Quarterback,480,32,Outdoor,Synthetic,33,Sunny and cold,Pass,49,QB,QB
26624,26624-32,26624-32-50,Quarterback,480,32,Outdoor,Synthetic,33,Sunny and cold,Pass,50,QB,QB
26624,26624-32,26624-32-51,Quarterback,480,32,Outdoor,Synthetic,33,Sunny and cold,Pass,51,QB,QB
26624,26624-32,26624-32-52,Quarterback,480,32,Outdoor,Synthetic,33,Sunny and cold,Pass,52,QB,QB
26624,26624-32,26624-32-53,Quarterback,480,32,Outdoor,Synthetic,33,Sunny and cold,Pass,53,QB,QB
26624,26624-32,26624-32-54,Quarterback,480,32,Outdoor,Synthetic,33,Sunny and cold,Rush,54,QB,QB
26624,26624-32,26624-32-55,Quarterback,480,32,Outdoor,Synthetic,33,Sunny and cold,Rush,55,QB,QB
26624,26624-32,26624-32-56,Quarterback,480,32,Outdoor,Synthetic,33,Sunny and cold,Rush,56,QB,QB
26624,26624-32,26624-32-57,Quarterback,480,32,Outdoor,Synthetic,33,Sunny and cold,Rush,57,QB,QB
26624,26624-32,26624-32-58,Quarterback,480,32,Outdoor,Synthetic,33,Sunny and cold,Rush,58,QB,QB
26624,26624-32,26624-32-59,Quarterback,480,32,Outdoor,Synthetic,33,Sunny and cold,Rush,59,QB,QB
26624,26624-32,26624-32-60,Quarterback,480,32,Outdoor,Synthetic,33,Sunny and cold,Rush,60,QB,QB
26624,26624-32,26624-32-61,Quarterback,480,32,Outdoor,Synthetic,33,Sunny and cold,Pass,61,QB,QB
26624,26624-32,26624-32-62,Quarterback,480,32,Outdoor,Synthetic,33,Sunny and cold,,62,QB,QB
26624,26624-32,26624-32-63,Quarterback,480,32,Outdoor,Synthetic,33,Sunny and cold,Pass,63,QB,QB
26624,26624-32,26624-32-64,Quarterback,480,32,Outdoor,Synthetic,33,Sunny and cold,Pass,64,QB,QB
27363,27363-1,27363-1-1,Quarterback,1,1,Indoors,Synthetic,70,Indoor,Rush,1,QB,QB
27363,27363-1,27363-1-2,Quarterback,1,1,Indoors,Synthetic,70,Indoor,Rush,2,QB,QB
27363,27363-1,27363-1-3,Quarterback,1,1,Indoors,Synthetic,70,Indoor,Pass,3,QB,QB
27363,27363-1,27363-1-4,Quarterback,1,1,Indoors,Synthetic,70,Indoor,Rush,4,QB,QB
27363,27363-1,27363-1-5,Quarterback,1,1,Indoors,Synthetic,70,Indoor,Pass,5,QB,QB
27363,27363-1,27363-1-6,Quarterback,1,1,Indoors,Synthetic,70,Indoor,Rush,6,QB,QB
27363,27363-1,27363-1-7,Quarterback,1,1,Indoors,Synthetic,70,Indoor,Pass,7,QB,QB
27363,27363-1,27363-1-8,Quarterback,1,1,Indoors,Synthetic,70,Indoor,Pass,8,QB,QB
27363,27363-1,27363-1-9,Quarterback,1,1,Indoors,Synthetic,70,Indoor,Rush,9,QB,QB
27363,27363-1,27363-1-10,Quarterback,1,1,Indoors,Synthetic,70,Indoor,Rush,10,QB,QB
27363,27363-1,27363-1-11,Quarterback,1,1,Indoors,Synthetic,70,Indoor,Pass,11,QB,QB
27363,27363-1,27363-1-12,Quarterback,1,1,Indoors,Synthetic,70,Indoor,Rush,12,QB,QB
27363,27363-1,27363-1-13,Quarterback,1,1,Indoors,Synthetic,70,Indoor,Pass,13,QB,QB
27363,27363-1,27363-1-14,Quarterback,1,1,Indoors,Synthetic,70,Indoor,Rush,14,QB,QB
27363,27363-1,27363-1-15,Quarterback,1,1,Indoors,Synthetic,70,Indoor,Rush,15,QB,QB
27363,27363-1,27363-1-16,Quarterback,1,1,Indoors,Synthetic,70,Indoor,Pass,16,QB,QB
27363,27363-1,27363-1-17,Quarterback,1,1,Indoors,Synthetic,70,Indoor,Pass,17,QB,QB
27363,27363-1,27363-1-18,Quarterback,1,1,Indoors,Synthetic,70,Indoor,Pass,18,QB,QB
27363,27363-1,27363-1-19,Quarterback,1,1,Indoors,Synthetic,70,Indoor,Pass,19,QB,QB
27363,27363-1,27363-1-20,Quarterback,1,1,Indoors,Synthetic,70,Indoor,Rush,20,QB,QB
27363,27363-1,27363-1-21,Quarterback,1,1,Indoors,Synthetic,70,Indoor,Pass,21,QB,QB
27363,27363-1,27363-1-22,Quarterback,1,1,Indoors,Synthetic,70,Indoor,Pass,22,QB,QB
27363,27363-1,27363-1-23,Quarterback,1,1,Indoors,Synthetic,70,Indoor,Pass,23,QB,QB
27363,27363-1,27363-1-24,Quarterback,1,1,Indoors,Synthetic,70,Indoor,Rush,24,QB,QB
27363,27363-1,27363-1-25,Quarterback,1,1,Indoors,Synthetic,70,Indoor,Pass,25,QB,QB
27363,27363-1,27363-1-26,Quarterback,1,1,Indoors,Synthetic,70,Indoor,Pass,26,QB,QB
27363,27363-1,27363-1-27,Quarterback,1,1,Indoors,Synthetic,70,Indoor,Rush,27,QB,QB
27363,27363-1,27363-1-28,Quarterback,1,1,Indoors,Synthetic,70,Indoor,Rush,28,QB,QB
27363,27363-1,27363-1-29,Quarterback,1,1,Indoors,Synthetic,70,Indoor,Rush,29,QB,QB
27363,27363-1,27363-1-30,Quarterback,1,1,Indoors,Synthetic,70,Indoor,Rush,30,QB,QB
27363,27363-1,27363-1-31,Quarterback,1,1,Indoors,Synthetic,70,Indoor,Pass,31,QB,QB
27363,27363-1,27363-1-32,Quarterback,1,1,Indoors,Synthetic,70,Indoor,Rush,32,QB,QB
27363,27363-1,27363-1-33,Quarterback,1,1,Indoors,Synthetic,70,Indoor,Pass,33,QB,QB
27363,27363-1,27363-1-34,Quarterback,1,1,Indoors,Synthetic,70,Indoor,Rush,34,QB,QB
27363,27363-1,27363-1-35,Quarterback,1,1,Indoors,Synthetic,70,Indoor,Pass,35,QB,QB
27363,27363-1,27363-1-36,Quarterback,1,1,Indoors,Synthetic,70,Indoor,Pass,36,QB,QB
27363,27363-1,27363-1-37,Quarterback,1,1,Indoors,Synthetic,70,Indoor,Pass,37,QB,QB
27363,27363-1,27363-1-38,Quarterback,1,1,Indoors,Synthetic,70,Indoor,Rush,38,QB,QB
27363,27363-1,27363-1-39,Quarterback,1,1,Indoors,Synthetic,70,Indoor,Pass,39,QB,QB
27363,27363-1,27363-1-40,Quarterback,1,1,Indoors,Synthetic,70,Indoor,Pass,40,QB,QB
27363,27363-1,27363-1-41,Quarterback,1,1,Indoors,Synthetic,70,Indoor,Rush,41,QB,QB
27363,27363-1,27363-1-42,Quarterback,1,1,Indoors,Synthetic,70,Indoor,Pass,42,QB,QB
27363,27363-1,27363-1-43,Quarterback,1,1,Indoors,Synthetic,70,Indoor,Pass,43,QB,QB
27363,27363-1,27363-1-44,Quarterback,1,1,Indoors,Synthetic,70,Indoor,Pass,44,QB,QB
27363,27363-1,27363-1-45,Quarterback,1,1,Indoors,Synthetic,70,Indoor,Pass,45,QB,QB
27363,27363-1,27363-1-46,Quarterback,1,1,Indoors,Synthetic,70,Indoor,Pass,46,QB,QB
27363,27363-1,27363-1-47,Quarterback,1,1,Indoors,Synthetic,70,Indoor,Pass,47,QB,QB
27363,27363-1,27363-1-48,Quarterback,1,1,Indoors,Synthetic,70,Indoor,Pass,48,QB,QB
27363,27363-1,27363-1-49,Quarterback,1,1,Indoors,Synthetic,70,Indoor,Pass,49,QB,QB
27363,27363-1,27363-1-50,Quarterback,1,1,Indoors,Synthetic,70,Indoor,Rush,50,QB,QB
27363,27363-1,27363-1-51,Quarterback,1,1,Indoors,Synthetic,70,Indoor,Pass,51,QB,QB
27363,27363-1,27363-1-52,Quarterback,1,1,Indoors,Synthetic,70,Indoor,Pass,52,QB,QB
27363,27363-1,27363-1-53,Quarterback,1,1,Indoors,Synthetic,70,Indoor,Rush,53,QB,QB
27363,27363-1,27363-1-54,Quarterback,1,1,Indoors,Synthetic,70,Indoor,Pass,54,QB,QB
27363,27363-1,27363-1-55,Quarterback,1,1,Indoors,Synthetic,70,Indoor,Pass,55,QB,QB
27363,27363-1,27363-1-56,Quarterback,1,1,Indoors,Synthetic,70,Indoor,Pass,56,QB,QB
27363,27363-1,27363-1-57,Quarterback,1,1,Indoors,Synthetic,70,Indoor,Pass,57,QB,QB
27363,27363-1,27363-1-58,Quarterback,1,1,Indoors,Synthetic,70,Indoor,Pass,58,QB,QB
27363,27363-1,27363-1-59,Quarterback,1,1,Indoors,Synthetic,70,Indoor,Pass,59,QB,QB
27363,27363-1,27363-1-60,Quarterback,1,1,Indoors,Synthetic,70,Indoor,Pass,60,QB,QB
27363,27363-1,27363-1-61,Quarterback,1,1,Indoors,Synthetic,70,Indoor,Pass,61,QB,QB
27363,27363-1,27363-1-62,Quarterback,1,1,Indoors,Synthetic,70,Indoor,Pass,62,QB,QB
27363,27363-2,27363-2-1,Quarterback,7,2,Indoors,Synthetic,85,Mostly Cloudy,Rush,1,QB,QB
27363,27363-2,27363-2-2,Quarterback,7,2,Indoors,Synthetic,85,Mostly Cloudy,Pass,2,QB,QB
27363,27363-2,27363-2-3,Quarterback,7,2,Indoors,Synthetic,85,Mostly Cloudy,Pass,3,QB,QB
27363,27363-2,27363-2-4,Quarterback,7,2,Indoors,Synthetic,85,Mostly Cloudy,Rush,4,QB,QB
27363,27363-2,27363-2-5,Quarterback,7,2,Indoors,Synthetic,85,Mostly Cloudy,Rush,5,QB,QB
27363,27363-2,27363-2-6,Quarterback,7,2,Indoors,Synthetic,85,Mostly Cloudy,Pass,6,QB,QB
27363,27363-2,27363-2-7,Quarterback,7,2,Indoors,Synthetic,85,Mostly Cloudy,Pass,7,QB,QB
27363,27363-2,27363-2-8,Quarterback,7,2,Indoors,Synthetic,85,Mostly Cloudy,Pass,8,QB,QB
27363,27363-2,27363-2-9,Quarterback,7,2,Indoors,Synthetic,85,Mostly Cloudy,Pass,9,QB,QB
27363,27363-2,27363-2-10,Quarterback,7,2,Indoors,Synthetic,85,Mostly Cloudy,Pass,10,QB,QB
27363,27363-2,27363-2-11,Quarterback,7,2,Indoors,Synthetic,85,Mostly Cloudy,Rush,11,QB,QB
27363,27363-2,27363-2-12,Quarterback,7,2,Indoors,Synthetic,85,Mostly Cloudy,Pass,12,QB,QB
27363,27363-2,27363-2-13,Quarterback,7,2,Indoors,Synthetic,85,Mostly Cloudy,Pass,13,QB,QB
27363,27363-2,27363-2-14,Quarterback,7,2,Indoors,Synthetic,85,Mostly Cloudy,Pass,14,QB,QB
27363,27363-2,27363-2-15,Quarterback,7,2,Indoors,Synthetic,85,Mostly Cloudy,Rush,15,QB,QB
27363,27363-2,27363-2-16,Quarterback,7,2,Indoors,Synthetic,85,Mostly Cloudy,Rush,16,QB,QB
27363,27363-2,27363-2-17,Quarterback,7,2,Indoors,Synthetic,85,Mostly Cloudy,Pass,17,QB,QB
27363,27363-2,27363-2-18,Quarterback,7,2,Indoors,Synthetic,85,Mostly Cloudy,Pass,18,QB,QB
27363,27363-2,27363-2-19,Quarterback,7,2,Indoors,Synthetic,85,Mostly Cloudy,Pass,19,QB,QB
27363,27363-2,27363-2-20,Quarterback,7,2,Indoors,Synthetic,85,Mostly Cloudy,Rush,20,QB,QB
27363,27363-2,27363-2-21,Quarterback,7,2,Indoors,Synthetic,85,Mostly Cloudy,Pass,21,QB,QB
27363,27363-2,27363-2-22,Quarterback,7,2,Indoors,Synthetic,85,Mostly Cloudy,Pass,22,QB,QB
27363,27363-2,27363-2-23,Quarterback,7,2,Indoors,Synthetic,85,Mostly Cloudy,Rush,23,QB,QB
27363,27363-2,27363-2-24,Quarterback,7,2,Indoors,Synthetic,85,Mostly Cloudy,Pass,24,QB,QB
27363,27363-2,27363-2-25,Quarterback,7,2,Indoors,Synthetic,85,Mostly Cloudy,Pass,25,QB,QB
27363,27363-2,27363-2-26,Quarterback,7,2,Indoors,Synthetic,85,Mostly Cloudy,Pass,26,QB,QB
27363,27363-2,27363-2-27,Quarterback,7,2,Indoors,Synthetic,85,Mostly Cloudy,Pass,27,QB,QB
27363,27363-2,27363-2-28,Quarterback,7,2,Indoors,Synthetic,85,Mostly Cloudy,Pass,28,QB,QB
27363,27363-2,27363-2-29,Quarterback,7,2,Indoors,Synthetic,85,Mostly Cloudy,Rush,29,QB,QB
27363,27363-2,27363-2-30,Quarterback,7,2,Indoors,Synthetic,85,Mostly Cloudy,Pass,30,QB,QB
27363,27363-2,27363-2-31,Quarterback,7,2,Indoors,Synthetic,85,Mostly Cloudy,Pass,31,QB,QB
27363,27363-2,27363-2-32,Quarterback,7,2,Indoors,Synthetic,85,Mostly Cloudy,Pass,32,QB,QB
27363,27363-2,27363-2-33,Quarterback,7,2,Indoors,Synthetic,85,Mostly Cloudy,Rush,33,QB,QB
27363,27363-2,27363-2-34,Quarterback,7,2,Indoors,Synthetic,85,Mostly Cloudy,Rush,34,QB,QB
27363,27363-2,27363-2-35,Quarterback,7,2,Indoors,Synthetic,85,Mostly Cloudy,Pass,35,QB,QB
27363,27363-2,27363-2-36,Quarterback,7,2,Indoors,Synthetic,85,Mostly Cloudy,Pass,36,QB,QB
27363,27363-2,27363-2-37,Quarterback,7,2,Indoors,Synthetic,85,Mostly Cloudy,Pass,37,QB,QB
27363,27363-2,27363-2-38,Quarterback,7,2,Indoors,Synthetic,85,Mostly Cloudy,Rush,38,QB,QB
27363,27363-2,27363-2-39,Quarterback,7,2,Indoors,Synthetic,85,Mostly Cloudy,Pass,39,QB,QB
27363,27363-2,27363-2-40,Quarterback,7,2,Indoors,Synthetic,85,Mostly Cloudy,Rush,40,QB,QB
27363,27363-2,27363-2-41,Quarterback,7,2,Indoors,Synthetic,85,Mostly Cloudy,Rush,41,QB,QB
27363,27363-2,27363-2-42,Quarterback,7,2,Indoors,Synthetic,85,Mostly Cloudy,Pass,42,QB,QB
27363,27363-2,27363-2-43,Quarterback,7,2,Indoors,Synthetic,85,Mostly Cloudy,Rush,43,QB,QB
27363,27363-2,27363-2-44,Quarterback,7,2,Indoors,Synthetic,85,Mostly Cloudy,Pass,44,QB,QB
27363,27363-2,27363-2-45,Quarterback,7,2,Indoors,Synthetic,85,Mostly Cloudy,Pass,45,QB,QB
27363,27363-2,27363-2-46,Quarterback,7,2,Indoors,Synthetic,85,Mostly Cloudy,Pass,46,QB,QB
27363,27363-2,27363-2-47,Quarterback,7,2,Indoors,Synthetic,85,Mostly Cloudy,Pass,47,QB,QB
27363,27363-2,27363-2-48,Quarterback,7,2,Indoors,Synthetic,85,Mostly Cloudy,Pass,48,QB,QB
27363,27363-2,27363-2-49,Quarterback,7,2,Indoors,Synthetic,85,Mostly Cloudy,Pass,49,QB,QB
27363,27363-2,27363-2-50,Quarterback,7,2,Indoors,Synthetic,85,Mostly Cloudy,Pass,50,QB,QB
27363,27363-2,27363-2-51,Quarterback,7,2,Indoors,Synthetic,85,Mostly Cloudy,Pass,51,QB,QB
27363,27363-2,27363-2-52,Quarterback,7,2,Indoors,Synthetic,85,Mostly Cloudy,Pass,52,QB,QB
27363,27363-2,27363-2-53,Quarterback,7,2,Indoors,Synthetic,85,Mostly Cloudy,Pass,53,QB,QB
27363,27363-2,27363-2-54,Quarterback,7,2,Indoors,Synthetic,85,Mostly Cloudy,Pass,54,QB,QB
27363,27363-2,27363-2-55,Quarterback,7,2,Indoors,Synthetic,85,Mostly Cloudy,Rush,55,QB,QB
27363,27363-2,27363-2-56,Quarterback,7,2,Indoors,Synthetic,85,Mostly Cloudy,Pass,56,QB,QB
27363,27363-2,27363-2-57,Quarterback,7,2,Indoors,Synthetic,85,Mostly Cloudy,Pass,57,QB,QB
27363,27363-2,27363-2-58,Quarterback,7,2,Indoors,Synthetic,85,Mostly Cloudy,Pass,58,QB,QB
27363,27363-2,27363-2-59,Quarterback,7,2,Indoors,Synthetic,85,Mostly Cloudy,Pass,59,QB,QB
27363,27363-2,27363-2-60,Quarterback,7,2,Indoors,Synthetic,85,Mostly Cloudy,Pass,60,QB,QB
27363,27363-2,27363-2-61,Quarterback,7,2,Indoors,Synthetic,85,Mostly Cloudy,Pass,61,QB,QB
27363,27363-2,27363-2-62,Quarterback,7,2,Indoors,Synthetic,85,Mostly Cloudy,Pass,62,QB,QB
27363,27363-2,27363-2-63,Quarterback,7,2,Indoors,Synthetic,85,Mostly Cloudy,Pass,63,QB,QB
27363,27363-2,27363-2-64,Quarterback,7,2,Indoors,Synthetic,85,Mostly Cloudy,Pass,64,QB,QB
27363,27363-2,27363-2-65,Quarterback,7,2,Indoors,Synthetic,85,Mostly Cloudy,Rush,65,QB,QB
27363,27363-3,27363-3-1,Quarterback,14,3,Outdoors,Natural,82,Sunny,Pass,1,QB,QB
27363,27363-3,27363-3-2,Quarterback,14,3,Outdoors,Natural,82,Sunny,Rush,2,QB,QB
27363,27363-3,27363-3-3,Quarterback,14,3,Outdoors,Natural,82,Sunny,Pass,3,QB,QB
27363,27363-3,27363-3-4,Quarterback,14,3,Outdoors,Natural,82,Sunny,Rush,4,QB,QB
27363,27363-3,27363-3-5,Quarterback,14,3,Outdoors,Natural,82,Sunny,Pass,5,QB,QB
27363,27363-3,27363-3-6,Quarterback,14,3,Outdoors,Natural,82,Sunny,Rush,6,QB,QB
27363,27363-3,27363-3-7,Quarterback,14,3,Outdoors,Natural,82,Sunny,Rush,7,QB,QB
